Order ID,Order Date,Ship Date,Ship Mode,Segment,Region,State,Category,Sub-Category,Quantity,Discount,Sales,Profit
ORD-107501,2024-10-22,2024-10-28,Standard Class,Home Office,West,California,Technology,Copiers,3,0.2,1844.23,-331.8
ORD-107502,2025-02-17,2025-02-23,Standard Class,Consumer,South,Georgia,Office Supplies,Labels,3,0.0,22.39,6.47
ORD-107503,2025-05-22,2025-05-28,Second Class,Corporate,West,Nevada,Technology,Copiers,5,0.15,5266.54,-271.52
ORD-107504,2024-10-13,2024-10-20,Standard Class,Corporate,Central,Michigan,Office Supplies,Storage,3,0.3,106.47,-10.83
ORD-107505,2024-06-02,2024-06-06,First Class,Corporate,Central,Minnesota,Office Supplies,Fasteners,9,0.0,50.12,9.86
ORD-107506,2024-10-02,2024-10-09,Standard Class,Consumer,East,New York,Office Supplies,Labels,4,0.3,23.47,0.59
ORD-107507,2024-10-14,2024-10-16,First Class,Corporate,East,Massachusetts,Office Supplies,Fasteners,10,0.2,54.2,4.51
ORD-107508,2023-10-23,2023-10-30,Standard Class,Consumer,West,Oregon,Office Supplies,Fasteners,3,0.0,12.38,1.91
ORD-107509,2024-06-06,2024-06-13,Standard Class,Consumer,West,Washington,Office Supplies,Storage,7,0.0,346.91,43.66
ORD-107510,2025-04-26,2025-05-02,Standard Class,Corporate,Central,Illinois,Furniture,Chairs,4,0.15,197.45,-4.06
ORD-107511,2025-11-18,2025-11-26,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Paper,5,0.15,53.03,7.96
ORD-107512,2024-09-23,2024-09-30,Standard Class,Home Office,West,Arizona,Office Supplies,Art,4,0.1,43.12,8.23
ORD-107513,2025-07-08,2025-07-14,Standard Class,Consumer,East,Massachusetts,Technology,Phones,9,0.4,3298.79,-907.9
ORD-107514,2025-02-05,2025-02-07,First Class,Consumer,West,California,Office Supplies,Fasteners,9,0.2,49.81,1.48
ORD-107515,2025-07-16,2025-07-22,Standard Class,Corporate,South,Alabama,Office Supplies,Fasteners,3,0.1,17.52,2.33
ORD-107516,2025-05-02,2025-05-08,Second Class,Corporate,East,Massachusetts,Office Supplies,Fasteners,6,0.0,32.86,8.61
ORD-107517,2024-08-13,2024-08-20,Standard Class,Consumer,Central,Texas,Furniture,Bookcases,10,0.3,1916.75,-627.19
ORD-107518,2024-12-25,2024-12-26,Same Day,Consumer,West,Nevada,Furniture,Furnishings,9,0.2,491.16,1.42
ORD-107519,2023-12-29,2024-01-06,Standard Class,Corporate,West,Arizona,Office Supplies,Labels,10,0.2,53.46,3.99
ORD-107520,2024-11-27,2024-11-30,First Class,Consumer,Central,Minnesota,Technology,Copiers,10,0.0,10168.23,805.08
ORD-107521,2025-05-10,2025-05-16,Standard Class,Home Office,East,New Jersey,Furniture,Furnishings,6,0.2,194.33,-8.48
ORD-107522,2024-11-09,2024-11-15,,Consumer,South,Tennessee,Office Supplies,Storage,2,0.2,103.33,-1.15
ORD-107523,2024-06-02,2024-06-06,First Class,Home Office,Central,Michigan,Office Supplies,Fasteners,2,0.2,12.37,0.14
ORD-107524,2025-05-31,2025-05-31,Same Day,Consumer,East,New York,Furniture,Furnishings,2,0.0,80.25,6.06
ORD-107525,2025-02-12,2025-02-18,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Fasteners,7,0.0,35.78,7.64
ORD-107526,2025-05-16,2025-05-22,Standard Class,Corporate,South,Florida,Technology,Phones,8,0.2,2719.48,-131.56
ORD-107527,2025-04-29,2025-05-06,Standard Class,Consumer,West,Nevada,Furniture,Furnishings,8,0.0,379.04,76.0
ORD-107528,2024-04-07,2024-04-09,First Class,Corporate,East,Virginia,Office Supplies,Binders,7,0.1,186.39,27.28
ORD-107529,2025-04-03,2025-04-09,Standard Class,Consumer,West,California,Office Supplies,Art,6,0.0,75.68,19.91
ORD-107530,2023-09-12,2023-09-19,Standard Class,Home Office,East,New York,Office Supplies,Storage,9,0.2,338.66,2.84
ORD-107531,2023-10-19,2023-10-21,First Class,Consumer,West,Oregon,Office Supplies,Art,2,0.1,20.78,3.35
ORD-107532,2024-05-24,2024-05-28,First Class,Corporate,West,Oregon,Office Supplies,Binders,5,0.2,87.91,15.82
ORD-107533,2024-02-17,2024-02-19,Same Day,Corporate,West,Nevada,Office Supplies,Paper,10,0.0,62.42,23.94
ORD-107534,2025-08-06,2025-08-11,Second Class,Home Office,South,Alabama,Technology,Machines,5,0.1,1329.58,-58.16
ORD-107535,2025-09-20,2025-09-26,Standard Class,Corporate,Central,Michigan,Technology,Accessories,8,0.1,379.52,51.41
ORD-107536,2024-05-14,2024-05-21,Standard Class,Consumer,Central,Illinois,Technology,Copiers,7,0.1,6782.08,-186.39
ORD-107537,2025-06-14,2025-06-22,Standard Class,Home Office,West,California,Office Supplies,Fasteners,4,0.2,16.04,1.81
ORD-107538,2023-04-04,2023-04-08,Second Class,Corporate,West,Oregon,Office Supplies,Fasteners,7,0.0,34.21,6.91
ORD-107539,2024-06-19,2024-06-23,Second Class,Home Office,East,Massachusetts,Office Supplies,Paper,1,0.15,8.22,1.83
ORD-107540,2025-04-13,2025-04-17,First Class,Consumer,East,Pennsylvania,Office Supplies,Fasteners,5,0.1,21.08,2.79
ORD-107541,2025-06-09,2025-06-15,Second Class,Corporate,West,California,Office Supplies,Binders,1,0.1,14.65,2.87
ORD-107542,2025-07-10,2025-07-17,Standard Class,Home Office,South,Georgia,Office Supplies,Labels,9,0.3,52.28,1.01
ORD-107543,2024-12-10,2024-12-16,Second Class,Home Office,West,Washington,Furniture,Bookcases,2,0.4,227.41,-66.07
ORD-107544,2025-07-28,2025-07-31,First Class,Consumer,South,North Carolina,Office Supplies,Art,4,0.0,42.78,12.94
ORD-107545,2024-06-14,2024-06-21,Standard Class,Consumer,West,California,Technology,Phones,3,0.15,802.09,46.88
ORD-107546,2025-08-24,2025-08-28,First Class,Home Office,Central,Michigan,Furniture,Bookcases,10,0.2,1520.8,-180.8
ORD-107547,2023-10-16,2023-10-22,Standard Class,Home Office,West,Washington,Technology,Phones,3,0.0,888.77,197.03
ORD-107548,2023-08-16,2023-08-22,Standard Class,Consumer,East,New Jersey,Office Supplies,Labels,6,0.0,14.51,4.62
ORD-107549,2023-11-18,2023-11-24,Standard Class,Consumer,East,Massachusetts,Furniture,Chairs,7,0.0,861.44,186.12
ORD-107550,2025-02-28,2025-03-08,Standard Class,Corporate,West,Nevada,Furniture,Chairs,4,0.0,520.57,37.89
ORD-107551,2023-10-27,2023-11-04,Standard Class,Consumer,East,New York,Office Supplies,Paper,9,0.15,72.43,12.41
ORD-107552,2025-01-04,2025-01-11,Standard Class,Consumer,East,New Jersey,Furniture,Furnishings,10,0.1,407.34,22.84
ORD-107553,2024-02-27,2024-03-05,Standard Class,Consumer,West,Oregon,Technology,Copiers,8,0.0,10792.61,1567.06
ORD-107554,2024-05-09,2024-05-17,Standard Class,Consumer,Central,Ohio,Office Supplies,Binders,1,0.0,23.79,8.78
ORD-107555,2023-12-05,2023-12-09,First Class,Home Office,East,New Jersey,Office Supplies,Labels,4,0.3,25.5,2.16
ORD-107556,2025-07-13,2025-07-19,Standard Class,Consumer,East,New Jersey,Office Supplies,Storage,7,0.15,496.76,6.04
ORD-107557,2024-12-11,2024-12-15,Second Class,Consumer,East,Pennsylvania,Office Supplies,Paper,9,0.2,89.9,14.53
ORD-107558,2024-08-03,2024-08-04,Same Day,Consumer,South,Tennessee,Office Supplies,Art,8,0.1,84.8,11.19
ORD-107559,2025-11-18,2025-11-26,Standard Class,Consumer,Central,Ohio,Office Supplies,Paper,4,0.1,33.66,9.8
ORD-107560,2024-11-06,2024-11-13,Standard Class,Home Office,Central,Michigan,Technology,Phones,1,0.2,293.39,-21.83
ORD-107561,2025-09-09,2025-09-17,Standard Class,Home Office,East,Pennsylvania,Office Supplies,Paper,4,0.0,42.9,13.81
ORD-107562,2025-03-11,2025-03-14,First Class,Consumer,East,New York,Office Supplies,Art,9,0.0,88.58,28.94
ORD-107563,2025-08-16,2025-08-22,Standard Class,Home Office,West,Washington,Office Supplies,Paper,9,0.2,70.75,11.35
ORD-107564,2024-12-03,2024-12-10,Standard Class,Consumer,Central,Illinois,Technology,Machines,7,0.15,3748.45,-358.36
ORD-107565,2024-04-11,2024-04-16,Second Class,Consumer,South,North Carolina,Office Supplies,Art,5,0.0,48.95,12.15
ORD-107566,2024-03-26,2024-04-01,Standard Class,Consumer,South,Alabama,Technology,Accessories,4,0.0,217.22,65.08
ORD-107567,2023-02-11,2023-02-17,Second Class,Consumer,West,Arizona,Office Supplies,Paper,8,0.15,67.74,16.0
ORD-107568,2025-07-29,2025-08-05,Standard Class,Consumer,East,New Jersey,Office Supplies,Paper,3,0.0,30.58,8.87
ORD-107569,2024-10-17,2024-10-23,Standard Class,Home Office,East,Pennsylvania,Office Supplies,Fasteners,7,0.0,43.38,8.2
ORD-107570,2025-06-12,2025-06-20,Standard Class,Corporate,East,New York,Furniture,Chairs,8,0.0,1262.48,124.42
ORD-107571,2025-08-20,2025-08-26,Standard Class,Corporate,East,Pennsylvania,Furniture,Tables,7,0.0,2978.82,30.52
ORD-107572,2024-06-04,2024-06-09,Second Class,Consumer,South,North Carolina,Furniture,Furnishings,3,0.0,143.82,29.8
ORD-107573,2025-07-09,2025-07-16,Standard Class,Consumer,East,New York,Office Supplies,Labels,7,0.1,21.65,5.03
ORD-107574,2024-11-09,2024-11-16,Standard Class,Consumer,West,Nevada,Technology,Copiers,10,0.0,9168.15,1480.36
ORD-107575,2025-02-03,2025-02-05,First Class,Consumer,Central,Minnesota,Office Supplies,Labels,4,0.4,23.95,-2.26
ORD-107576,2024-03-18,2024-03-26,Standard Class,Consumer,Central,Illinois,Office Supplies,Art,4,0.2,55.19,5.11
ORD-107577,2024-08-07,2024-08-15,Standard Class,Consumer,South,North Carolina,Office Supplies,Art,6,0.0,61.41,14.32
ORD-107578,2024-05-18,2024-05-26,Standard Class,Consumer,Central,Michigan,Office Supplies,Labels,4,0.0,17.89,6.21
ORD-107579,2025-08-20,2025-08-28,Standard Class,Corporate,Central,Ohio,Office Supplies,Storage,3,0.4,197.63,-41.3
ORD-107580,2024-06-17,2024-06-24,Standard Class,Consumer,West,Washington,Office Supplies,Binders,6,0.15,130.05,22.92
ORD-107581,2024-01-09,2024-01-10,Same Day,Home Office,Central,Ohio,Technology,Copiers,4,0.0,4549.79,560.57
ORD-107582,2024-02-20,2024-02-25,Second Class,Corporate,Central,Illinois,Office Supplies,Fasteners,3,0.0,18.61,3.97
ORD-107583,2025-04-08,2025-04-14,Second Class,Consumer,West,Oregon,Furniture,Furnishings,10,0.0,347.48,42.88
ORD-107584,2025-09-30,2025-10-06,Standard Class,Corporate,West,Washington,Office Supplies,Art,3,0.0,31.52,8.67
ORD-107585,2025-03-16,2025-03-24,Standard Class,Home Office,Central,Illinois,Furniture,Chairs,3,0.0,472.28,44.59
ORD-107586,2025-10-23,2025-10-27,First Class,Consumer,East,Virginia,Office Supplies,Storage,8,0.4,487.02,-88.18
ORD-107587,2024-03-18,2024-03-25,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Labels,4,0.1,17.05,3.89
ORD-107588,2023-07-07,2023-07-12,Second Class,Corporate,Central,Illinois,Office Supplies,Paper,8,0.15,95.08,21.43
ORD-107589,2024-03-12,2024-03-18,Second Class,Home Office,Central,Ohio,Furniture,Chairs,5,0.15,661.36,3.29
ORD-107590,2025-03-13,2025-03-16,First Class,Corporate,South,Alabama,Office Supplies,Labels,8,0.0,62.38,16.96
ORD-107591,2024-07-31,2024-08-08,Standard Class,Home Office,East,Virginia,Furniture,Bookcases,8,0.0,1148.47,-42.58
ORD-107592,2024-01-19,2024-01-27,Standard Class,Consumer,West,Oregon,Office Supplies,Storage,9,0.0,532.93,60.27
ORD-107593,2024-09-27,2024-10-01,First Class,Consumer,West,Nevada,Office Supplies,Paper,2,0.5,14.25,-2.45
ORD-107594,2025-01-05,2025-01-11,Standard Class,Consumer,West,Washington,Furniture,Furnishings,7,0.1,190.29,18.29
ORD-107595,2024-12-09,2024-12-17,Standard Class,Corporate,West,Oregon,Technology,Phones,3,0.15,845.45,25.33
ORD-107596,2024-12-20,2024-12-27,Standard Class,Consumer,Central,Michigan,Furniture,Furnishings,9,0.0,250.98,53.45
ORD-107597,2024-12-23,2024-12-26,First Class,Corporate,East,Virginia,Office Supplies,Labels,1,0.0,5.12,1.22
ORD-107598,2023-10-29,2023-11-02,First Class,Consumer,East,New York,Office Supplies,Fasteners,4,0.1,26.6,3.54
ORD-107599,2025-01-20,2025-01-28,Standard Class,Consumer,East,New Jersey,Office Supplies,Storage,3,0.15,180.74,-2.28
ORD-107600,2025-07-06,2025-07-12,Standard Class,Consumer,West,Arizona,Office Supplies,Labels,7,0.3,48.61,-0.49
ORD-107601,2025-04-24,2025-04-28,First Class,Consumer,East,New Jersey,Office Supplies,Storage,9,0.0,437.68,50.93
ORD-107602,2024-11-12,2024-11-19,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Fasteners,5,0.2,29.48,0.61
ORD-107603,2025-09-27,2025-10-01,Second Class,Corporate,South,Tennessee,Furniture,Tables,10,0.2,2504.77,-494.1
ORD-107604,2024-09-19,2024-09-26,Standard Class,Corporate,East,Pennsylvania,Technology,Phones,3,0.1,1004.43,3.69
ORD-107605,2023-11-11,2023-11-15,Second Class,Consumer,Central,Ohio,Office Supplies,Storage,2,0.1,106.75,0.08
ORD-107606,2024-01-23,2024-01-26,First Class,Consumer,West,Washington,Office Supplies,Binders,10,0.15,165.59,26.12
ORD-107607,2025-06-20,2025-06-28,Standard Class,Home Office,Central,Ohio,Office Supplies,Fasteners,2,0.0,4.0,0.64
ORD-107608,2025-04-27,2025-05-01,Second Class,Consumer,South,Georgia,Office Supplies,Art,4,0.0,40.56,9.14
ORD-107609,2025-02-05,2025-02-13,Standard Class,Consumer,East,Massachusetts,Office Supplies,Binders,3,0.3,59.57,-1.2
ORD-107610,2025-08-20,2025-08-23,First Class,Consumer,Central,Ohio,Office Supplies,Art,2,0.0,21.2,5.74
ORD-107611,2025-03-31,2025-04-06,,Corporate,South,Georgia,Furniture,Tables,1,0.0,353.98,-5.02
ORD-107612,2025-01-05,2025-01-13,Standard Class,Consumer,East,Massachusetts,Furniture,Bookcases,4,0.3,872.54,-275.1
ORD-107613,2025-04-18,2025-04-22,Second Class,Consumer,West,Oregon,Technology,Accessories,3,0.1,182.71,36.25
ORD-107614,2024-05-02,2024-05-06,First Class,Consumer,West,Nevada,Office Supplies,Binders,6,0.1,133.47,21.7
ORD-107615,2024-09-15,2024-09-22,Standard Class,Consumer,West,California,Office Supplies,Storage,7,0.2,443.17,-9.81
ORD-107616,2024-04-17,2024-04-25,Standard Class,Consumer,South,Georgia,Office Supplies,Fasteners,9,0.0,41.88,11.62
ORD-107617,2024-05-26,2024-06-01,Standard Class,Consumer,West,Nevada,Office Supplies,Binders,10,0.0,264.58,88.66
ORD-107618,2024-03-12,2024-03-13,Same Day,Corporate,South,Georgia,Office Supplies,Art,10,0.0,148.89,39.87
ORD-107619,2024-10-18,2024-10-25,Standard Class,Corporate,West,Arizona,Furniture,Bookcases,4,0.0,866.84,67.98
ORD-107620,2025-01-14,2025-01-21,Standard Class,Home Office,South,North Carolina,Technology,Accessories,7,0.0,587.76,130.61
ORD-107621,2025-03-22,2025-03-23,Same Day,Home Office,East,Virginia,Office Supplies,Binders,9,0.0,134.19,44.9
ORD-107622,2024-01-02,2024-01-04,First Class,Consumer,Central,Texas,Technology,Machines,2,0.0,959.61,15.21
ORD-107623,2025-10-03,2025-10-09,Standard Class,Home Office,East,Massachusetts,Office Supplies,Art,2,0.2,20.48,0.09
ORD-107624,2025-06-13,2025-06-20,Standard Class,Consumer,West,Nevada,Office Supplies,Fasteners,9,0.15,20.68,3.07
ORD-107625,2025-08-31,2025-09-07,Standard Class,Consumer,Central,Texas,Office Supplies,Art,1,0.1,11.84,1.58
ORD-107626,2025-03-25,2025-04-01,Standard Class,Consumer,South,Alabama,Office Supplies,Labels,9,0.5,63.45,-9.0
ORD-107627,2025-02-04,2025-02-12,Standard Class,Consumer,West,Nevada,Office Supplies,Binders,8,0.0,52.42,19.84
ORD-107628,2023-09-09,2023-09-15,Second Class,Corporate,East,Virginia,Furniture,Furnishings,7,0.3,264.18,-8.57
ORD-107629,2024-10-10,2024-10-16,Standard Class,Corporate,East,New Jersey,Technology,Machines,7,0.1,4244.21,-235.92
ORD-107630,2025-05-23,2025-05-28,Second Class,Consumer,Central,Minnesota,Furniture,Furnishings,9,0.0,348.44,56.39
ORD-107631,2024-10-07,2024-10-13,Standard Class,Corporate,Central,Illinois,Office Supplies,Paper,7,0.1,86.45,18.91
ORD-107632,2025-06-22,2025-06-26,Second Class,Home Office,South,Alabama,Office Supplies,Fasteners,5,0.0,25.53,6.65
ORD-107633,2023-09-23,2023-09-30,Standard Class,Consumer,Central,Michigan,Technology,Copiers,5,0.4,1750.23,-445.15
ORD-107634,2024-05-23,2024-05-31,Standard Class,Home Office,East,Pennsylvania,Technology,Machines,1,0.3,322.39,-74.56
ORD-107635,2025-04-13,2025-04-21,Standard Class,Corporate,Central,Texas,Office Supplies,Storage,10,0.3,512.68,-49.03
ORD-107636,2025-05-16,2025-05-24,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Art,5,0.15,63.61,12.34
ORD-107637,2025-08-20,2025-08-27,Standard Class,Consumer,Central,Ohio,Furniture,Bookcases,8,0.0,1080.51,55.44
ORD-107638,2025-08-16,2025-08-22,Standard Class,Home Office,East,Virginia,Furniture,Furnishings,7,0.2,358.39,-18.37
ORD-107639,2025-06-19,2025-06-26,Standard Class,Home Office,East,New York,Office Supplies,Storage,3,0.1,190.78,13.46
ORD-107640,2024-01-26,2024-01-30,Second Class,Home Office,East,New Jersey,Office Supplies,Labels,4,0.0,22.37,8.76
ORD-107641,2023-09-04,2023-09-12,Standard Class,Consumer,Central,Michigan,Furniture,Tables,7,0.0,1644.71,158.49
ORD-107642,2025-03-02,2025-03-08,Standard Class,Corporate,Central,Texas,Technology,Accessories,6,0.1,98.28,13.37
ORD-107643,2025-07-08,2025-07-12,Second Class,Home Office,Central,Michigan,Office Supplies,Binders,5,0.0,102.17,30.57
ORD-107644,2025-01-18,2025-01-25,Standard Class,Corporate,West,Nevada,Office Supplies,Paper,3,0.15,33.59,7.07
ORD-107645,2025-01-29,2025-02-04,Standard Class,Consumer,West,Nevada,Office Supplies,Paper,5,0.2,57.98,10.27
ORD-107646,2025-08-25,2025-09-02,Standard Class,Corporate,East,Massachusetts,Office Supplies,Art,7,0.0,122.7,26.56
ORD-107647,2024-10-22,2024-10-28,Standard Class,Corporate,Central,Ohio,Office Supplies,Fasteners,8,0.0,32.53,7.45
ORD-107648,2025-06-11,2025-06-18,Standard Class,Consumer,East,New Jersey,Office Supplies,Paper,10,0.15,87.66,17.31
ORD-107649,2024-06-04,2024-06-11,Standard Class,Home Office,West,Washington,Technology,Machines,5,0.0,1921.88,152.55
ORD-107650,2025-05-27,2025-05-31,Second Class,Consumer,East,New York,Office Supplies,Binders,9,0.2,96.23,4.87
ORD-107651,2024-07-05,2024-07-12,Standard Class,Consumer,South,Florida,Office Supplies,Storage,6,0.1,250.64,5.53
ORD-107652,2024-01-18,2024-01-21,First Class,Consumer,West,Arizona,Office Supplies,Fasteners,1,0.0,5.27,0.86
ORD-107653,2024-10-17,2024-10-22,Second Class,Consumer,West,Arizona,Technology,Machines,10,0.2,2517.41,-360.26
ORD-107654,2024-10-15,2024-10-21,Standard Class,Consumer,West,Washington,Office Supplies,Paper,9,0.0,50.94,17.53
ORD-107655,2025-07-15,2025-07-21,Second Class,Consumer,East,New Jersey,Office Supplies,Paper,8,0.0,72.18,19.74
ORD-107656,2025-08-11,2025-08-14,First Class,Consumer,West,Nevada,Office Supplies,Art,4,0.15,59.83,7.6
ORD-107657,2025-06-24,2025-06-30,Second Class,Corporate,West,California,Office Supplies,Art,2,0.1,22.06,3.09
ORD-107658,2025-11-07,2025-11-09,First Class,Home Office,South,Georgia,Technology,Phones,4,0.0,1022.36,124.7
ORD-107659,2024-05-19,2024-05-26,Standard Class,Corporate,West,Arizona,Technology,Machines,3,0.15,2299.92,-136.79
ORD-107660,2024-12-20,2024-12-26,Standard Class,Consumer,East,New Jersey,Furniture,Tables,6,0.2,1657.12,-313.6
ORD-107661,2024-04-22,2024-04-29,Standard Class,Home Office,East,New Jersey,Technology,Phones,1,0.0,280.01,38.42
ORD-107662,2025-08-16,2025-08-24,Standard Class,Corporate,Central,Ohio,Technology,Machines,5,0.4,786.58,-216.27
ORD-107663,2024-05-28,2024-06-01,Second Class,Consumer,West,Washington,Office Supplies,Storage,8,0.1,324.34,16.94
ORD-107664,2023-08-20,2023-08-23,First Class,Consumer,East,Pennsylvania,Office Supplies,Labels,3,0.0,18.89,6.78
ORD-107665,2024-04-29,2024-05-05,Standard Class,Home Office,Central,Ohio,Office Supplies,Paper,1,0.1,4.5,0.95
ORD-107666,2024-11-27,2024-12-04,Standard Class,Home Office,East,Massachusetts,Office Supplies,Art,1,0.0,9.47,2.05
ORD-107667,2025-01-04,2025-01-06,First Class,Consumer,West,Washington,Technology,Machines,5,0.1,2574.37,-127.86
ORD-107668,2025-07-17,2025-07-24,Standard Class,Consumer,West,Washington,Office Supplies,Paper,2,0.0,18.31,6.3
ORD-107669,2025-07-19,2025-07-21,First Class,Home Office,South,Georgia,Office Supplies,Fasteners,3,0.15,14.15,1.83
ORD-107670,2024-06-08,2024-06-11,First Class,Corporate,East,Virginia,Furniture,Chairs,9,0.4,1089.44,-250.61
ORD-107671,2025-10-25,2025-10-27,Same Day,Consumer,East,Virginia,Office Supplies,Paper,6,0.0,36.9,11.18
ORD-107672,2025-10-08,2025-10-16,Standard Class,Consumer,West,Washington,Furniture,Tables,5,0.15,1260.84,-211.06
ORD-107673,2025-09-10,2025-09-16,Standard Class,Consumer,South,North Carolina,Furniture,Tables,9,0.2,2245.05,-404.88
ORD-107674,2025-06-17,2025-06-25,Standard Class,Consumer,East,Virginia,Furniture,Bookcases,10,0.0,2119.79,54.54
ORD-107675,2023-11-14,2023-11-20,Standard Class,Consumer,West,Nevada,Office Supplies,Labels,6,0.4,33.36,-0.96
ORD-107676,2025-05-03,2025-05-10,Standard Class,Home Office,Central,Minnesota,Furniture,Bookcases,1,0.15,199.66,-13.12
ORD-107677,2024-07-05,2024-07-13,Standard Class,Corporate,East,New Jersey,Office Supplies,Binders,6,0.0,78.73,18.98
ORD-107678,2024-11-08,2024-11-12,Second Class,Consumer,West,Washington,Technology,Accessories,3,0.4,183.64,-22.41
ORD-107679,2025-09-18,2025-09-26,Standard Class,Consumer,South,Florida,Office Supplies,Fasteners,9,0.1,50.33,7.62
ORD-107680,2023-07-17,2023-07-21,Second Class,Home Office,Central,Michigan,Office Supplies,Storage,3,0.0,139.88,24.78
ORD-107681,2025-04-17,2025-04-25,Standard Class,Consumer,Central,Texas,Office Supplies,Paper,9,0.4,68.23,-0.03
ORD-107682,2025-07-28,2025-08-04,Standard Class,Corporate,East,New Jersey,Technology,Accessories,2,0.1,123.71,23.28
ORD-107683,2024-06-30,2024-07-08,Standard Class,Consumer,Central,Minnesota,Office Supplies,Labels,7,0.0,44.21,14.63
ORD-107684,2024-05-23,2024-05-28,Second Class,Consumer,South,Florida,Furniture,Furnishings,1,0.3,29.75,-2.22
ORD-107685,2025-04-11,2025-04-17,Second Class,Consumer,Central,Texas,Office Supplies,Labels,9,0.1,35.8,7.25
ORD-107686,2024-12-23,2024-12-30,Standard Class,Corporate,Central,Minnesota,Office Supplies,Fasteners,10,0.2,56.41,2.12
ORD-107687,2024-08-23,2024-08-29,Standard Class,Consumer,Central,Ohio,Office Supplies,Fasteners,2,0.1,9.54,1.15
ORD-107688,2023-09-27,2023-10-05,Standard Class,Home Office,East,Massachusetts,Office Supplies,Art,10,0.4,122.15,-15.92
ORD-107689,2025-07-01,2025-07-04,First Class,Corporate,East,New Jersey,Office Supplies,Art,9,0.0,90.46,19.21
ORD-107690,2024-10-21,2024-10-29,Standard Class,Consumer,West,Arizona,Furniture,Tables,6,0.1,1460.41,-154.15
ORD-107691,2024-12-24,2024-12-27,First Class,Corporate,East,Virginia,Office Supplies,Binders,4,0.0,62.05,16.74
ORD-107692,2025-06-13,2025-06-20,Standard Class,Corporate,East,New Jersey,Office Supplies,Fasteners,9,0.0,50.99,12.48
ORD-107693,2023-05-15,2023-05-22,Standard Class,Corporate,Central,Minnesota,Furniture,Tables,10,0.1,3317.12,-571.8
ORD-107694,2025-09-19,2025-09-25,Standard Class,Consumer,South,North Carolina,Technology,Accessories,9,0.0,679.15,196.26
ORD-107695,2025-06-13,2025-06-15,First Class,Home Office,South,Tennessee,Office Supplies,Labels,1,0.15,6.97,1.53
ORD-107696,2025-09-11,2025-09-17,Second Class,Home Office,East,Virginia,Furniture,Furnishings,7,0.2,176.65,-3.67
ORD-107697,2025-05-27,2025-06-03,Standard Class,Consumer,West,Washington,Furniture,Tables,7,0.0,1893.43,10.99
ORD-107698,2025-05-10,2025-05-18,Standard Class,Consumer,East,Pennsylvania,Furniture,Furnishings,2,0.4,74.22,-12.45
ORD-107699,2023-11-29,2023-12-05,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Storage,4,0.1,171.33,16.36
ORD-107700,2023-12-19,2023-12-24,Second Class,Corporate,West,California,Furniture,Furnishings,6,0.0,362.16,67.35
ORD-107701,2023-11-28,2023-12-04,Standard Class,Consumer,West,Washington,Office Supplies,Storage,8,0.0,483.75,79.0
ORD-107702,2023-11-12,2023-11-20,Standard Class,Corporate,Central,Illinois,Technology,Accessories,4,0.0,230.74,53.09
ORD-107703,2024-07-14,2024-07-16,First Class,Corporate,West,California,Office Supplies,Paper,10,0.0,94.7,35.77
ORD-107704,2024-07-23,2024-07-30,Standard Class,Consumer,South,Florida,Office Supplies,Storage,1,0.15,55.06,1.24
ORD-107705,2025-01-20,2025-01-25,Second Class,Corporate,West,Nevada,Furniture,Tables,10,0.4,1740.58,-718.3
ORD-107706,2024-07-05,2024-07-11,Standard Class,Consumer,Central,Illinois,Furniture,Furnishings,8,0.2,472.26,14.76
ORD-107707,2024-01-04,2024-01-09,Second Class,Consumer,East,New York,Furniture,Chairs,6,0.1,610.41,-6.01
ORD-107708,2025-10-02,2025-10-05,First Class,Consumer,West,Washington,Furniture,Bookcases,6,0.0,898.48,-9.83
ORD-107709,2024-07-22,2024-07-26,First Class,Consumer,East,Virginia,Technology,Phones,4,0.0,710.17,73.9
ORD-107710,2024-09-06,2024-09-12,Second Class,Consumer,Central,Texas,Office Supplies,Storage,6,0.2,289.59,-30.58
ORD-107711,2024-06-14,2024-06-21,Standard Class,Home Office,East,New York,Office Supplies,Fasteners,8,0.0,62.85,14.11
ORD-107712,2024-04-25,2024-05-01,Second Class,Home Office,East,New Jersey,Office Supplies,Art,1,0.0,9.42,2.36
ORD-107713,2025-09-09,2025-09-15,Second Class,Consumer,South,Tennessee,Furniture,Furnishings,3,0.1,84.37,10.36
ORD-107714,2025-06-22,2025-06-24,First Class,Consumer,East,Pennsylvania,Technology,Accessories,3,0.0,203.76,48.89
ORD-107715,2025-07-08,2025-07-14,Standard Class,Consumer,West,Washington,Furniture,Furnishings,9,0.1,499.89,41.97
ORD-107716,2023-07-23,2023-07-29,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Fasteners,8,0.1,51.71,4.05
ORD-107717,2024-11-04,2024-11-10,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Storage,2,0.0,86.09,10.43
ORD-107718,2024-07-12,2024-07-20,Standard Class,Consumer,West,California,Office Supplies,Paper,9,0.1,70.46,12.55
